"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.425343086E2,-2.865869522E0,-9.619610786E0,-2.778263807E0
1.425393086E2,-2.787644863E0,-9.685475349E0,-2.776098013E0
1.425443086E2,-2.744928837E0,-9.716817856E0,-2.938271999E0
1.425493086E2,-2.744324207E0,-9.746705055E0,-3.050941944E0
1.425543086E2,-2.791785479E0,-9.814501762E0,-3.074197292E0
1.425593086E2,-2.872159481E0,-9.855280876E0,-3.046911716E0
1.425643086E2,-3.033240795E0,-9.757662773E0,-2.995485783E0
1.425693086E2,-3.347239733E0,-9.509541512E0,-2.915989161E0
1.425743086E2,-3.550102711E0,-9.142826080E0,-3.043484449E0
1.425793086E2,-3.282690287E0,-8.328726768E0,-3.247309208E0
1.425843086E2,-2.359212399E0,-7.123903275E0,-3.595586061E0
1.425893086E2,-9.350687265E-1,-5.584245682E0,-4.163422585E0
1.425943086E2,6.290564537E-1,-3.783470631E0,-4.631152153E0
1.425993086E2,2.138393402E0,-1.765555382E0,-4.812661171E0
1.426043086E2,3.390867472E0,4.339408875E-1,-4.535380363E0
1.426093086E2,4.090609550E0,2.551361084E0,-3.528840542E0
1.426143086E2,4.059227467E0,4.519597054E0,-1.996077061E0
1.426193086E2,3.086521626E0,6.327822685E0,-1.557283401E-1
1.426243086E2,1.618585110E0,7.627462387E0,1.525846243E0
1.426293086E2,4.833494425E-1,8.994002342E0,2.433425665E0
1.426343086E2,5.763477087E-2,1.065886116E1,3.625061989E0
1.426393086E2,-1.014349461E-1,1.218217564E1,4.204851151E0
1.426443086E2,-1.323124766E0,1.316912842E1,2.889642477E0
1.426493086E2,-3.523196936E0,1.446390152E1,2.339918852E0
1.426543086E2,-3.965533972E0,1.635291290E1,5.488528252E0
1.426593086E2,-2.215728283E0,1.689635468E1,7.147578239E0
1.426643086E2,-1.458883762E0,1.649954605E1,5.970177650E0
1.426693086E2,-1.620128870E0,1.542993069E1,3.675968647E0
1.426743086E2,-2.049458504E0,1.351498318E1,1.723902225E0
1.426793086E2,-2.104003668E0,1.159303093E1,5.311281681E-1
1.426843086E2,-1.329406857E0,1.051032352E1,-5.716559887E-1
1.426893086E2,-9.672784805E-2,1.024964809E1,-1.299043059E0
1.426943086E2,1.007124066E0,1.010920715E1,-1.462171912E0
1.426993086E2,1.699258566E0,9.783227921E0,-1.053267360E0
1.427043086E2,1.963101149E0,9.322012901E0,-3.016240597E-1
1.427093086E2,1.920673132E0,8.882777214E0,4.068405628E-1
1.427143086E2,1.747663140E0,8.464281082E0,8.410620689E-1
1.427193086E2,1.653624415E0,8.148320198E0,1.043657064E0
1.427243086E2,1.550074339E0,7.908022881E0,1.100978136E0
1.427293086E2,1.495172977E0,7.676865578E0,9.724016190E-1
1.427343086E2,1.368767977E0,7.190481186E0,8.190755844E-1
1.427393086E2,1.068763494E0,6.549411774E0,5.958492756E-1
1.427443086E2,7.366160750E-1,5.869886398E0,3.999528885E-1
1.427493086E2,5.087654591E-1,5.179594994E0,3.644583225E-1
1.427543086E2,3.397608995E-1,4.429146767E0,4.379012585E-1
1.427593086E2,2.939624190E-1,3.690116882E0,4.499933720E-1
1.427643086E2,4.067499638E-1,3.152847290E0,5.762450695E-1
1.427693086E2,5.627784729E-1,2.534377098E0,8.129434586E-1
1.427743086E2,7.250276208E-1,1.866242409E0,1.040482998E0
1.427793086E2,9.106469750E-1,1.181962013E0,1.138317108E0
1.427843086E2,1.063860178E0,5.598411560E-1,1.103048801E0
1.427893086E2,1.091253877E0,-1.145000458E-1,9.707653522E-1
1.427943086E2,1.036725998E0,-8.477382660E-1,9.216921329E-1
1.427993086E2,9.511009455E-1,-1.632960320E0,8.909742832E-1
1.428043086E2,8.269782066E-1,-2.307483673E0,9.420125484E-1
1.428093086E2,6.791529059E-1,-2.993850231E0,8.491714001E-1
1.428143086E2,5.325202942E-1,-3.704771519E0,5.975186825E-1
1.428193086E2,3.595649600E-1,-4.402751446E0,2.577307224E-1
1.428243086E2,2.664580941E-1,-5.046376705E0,-1.782262325E-1
1.428293086E2,2.754534483E-1,-5.607393265E0,-5.714614391E-1
1.428343086E2,3.254707456E-1,-6.114874840E0,-8.561828136E-1
1.428393086E2,3.235260844E-1,-6.577637672E0,-1.092666030E0
1.428443086E2,2.111085057E-1,-7.041481972E0,-1.341123581E0
1.428493086E2,4.492342472E-3,-7.442828178E0,-1.600087643E0
1.428543086E2,-2.606586218E-1,-7.804413319E0,-1.767052174E0
1.428593086E2,-5.303491950E-1,-8.171166420E0,-1.785663605E0
1.428643086E2,-7.519716024E-1,-8.557033539E0,-1.693955183E0
1.428693086E2,-9.740825295E-1,-8.949315071E0,-1.583060026E0
1.428743086E2,-1.302337408E0,-9.247025490E0,-1.620512605E0
1.428793086E2,-1.711959839E0,-9.562267303E0,-1.577142477E0
1.428843086E2,-2.156605959E0,-9.883550644E0,-1.474781394E0
1.428893086E2,-2.558259964E0,-1.015664768E1,-1.266797304E0
1.428943086E2,-2.816516638E0,-1.038678551E1,-1.054732561E0
1.428993086E2,-2.861393452E0,-1.051932144E1,-8.685308695E-1
1.429043086E2,-2.688830614E0,-1.045972347E1,-7.207281590E-1
1.429093086E2,-2.407824039E0,-1.041435146E1,-6.693308353E-1
1.429143086E2,-2.133905172E0,-1.030132294E1,-7.491520643E-1
1.429193086E2,-1.945687890E0,-1.018091965E1,-8.780705929E-1
1.429243086E2,-1.788602471E0,-1.002611446E1,-9.853148460E-1
1.429293086E2,-1.578942060E0,-9.881908417E0,-1.064239025E0
1.429343086E2,-1.346246481E0,-9.817193985E0,-1.136487603E0
1.429393086E2,-1.113837481E0,-9.761787415E0,-1.233138680E0
1.429443086E2,-9.756095409E-1,-9.785234451E0,-1.275992990E0
1.429493086E2,-7.852140069E-1,-9.728730202E0,-1.314055800E0
1.429543086E2,-6.943660975E-1,-9.693036079E0,-1.298279524E0
1.429593086E2,-6.728156209E-1,-9.547743797E0,-1.302666306E0
1.429643086E2,-7.277536392E-1,-9.213052750E0,-1.342173576E0
1.429693086E2,-8.323753476E-1,-8.601137161E0,-1.297824025E0
1.429743086E2,-9.355528355E-1,-7.630911350E0,-1.131686330E0
1.429793086E2,-6.703960896E-1,-6.173422813E0,-6.145007610E-1
1.429843086E2,-1.898082495E-1,-4.339326382E0,-3.219678402E-1
1.429893086E2,1.197089195E0,-2.210403919E0,-1.743843555E-1
1.429943086E2,3.107298136E0,3.525352478E-2,-2.018365860E-1
1.429993086E2,4.895263672E0,2.355854034E0,-3.826394081E-1
1.430043086E2,5.554873943E0,4.259549141E0,-2.753016949E-1
1.430093086E2,4.781513214E0,5.491882324E0,4.447762966E-1
1.430143086E2,3.251898527E0,6.136826515E0,1.482992887E0
1.430193086E2,1.760385513E0,6.751008034E0,2.923482656E0
1.430243086E2,-1.223217249E-1,7.789121628E0,4.878580093E0
1.430293086E2,-1.353301525E0,1.002813053E1,7.632084846E0
1.430343086E2,-1.233829141E0,1.337078953E1,1.059946823E1
1.430393086E2,-1.120152712E0,1.690115547E1,1.239561081E1
1.430443086E2,-1.747466922E0,1.935105896E1,1.181787586E1
1.430493086E2,-2.847144842E0,1.900096703E1,9.685010910E0
1.430543086E2,-3.532729149E0,1.669797516E1,8.478560448E0
1.430593086E2,-2.928034067E0,1.476734447E1,7.371908188E0
1.430643086E2,-1.679348469E0,1.308273411E1,5.392941475E0
1.430693086E2,-1.241971478E-1,1.156997013E1,2.735868692E0
1.430743086E2,1.210638404E0,1.055423164E1,7.770047188E-1
1.430793086E2,2.202466249E0,9.946772575E0,5.750274658E-2
1.430843086E2,2.777702093E0,9.075695038E0,3.079805374E-1
1.430893086E2,2.738591909E0,7.927901268E0,1.026548862E0
1.430943086E2,2.122208118E0,6.735308647E0,1.938792229E0
1.430993086E2,1.882563353E0,5.929072380E0,2.603413343E0
1.431043086E2,2.041725159E0,5.500382423E0,2.894032717E0
1.431093086E2,2.368873358E0,5.351696968E0,2.644639969E0
1.431143086E2,2.796357155E0,5.403808594E0,2.012873173E0
1.431193086E2,3.227249861E0,5.421788216E0,1.456110716E0
1.431243086E2,3.378199100E0,5.116843224E0,1.160130739E0
1.431293086E2,3.081444502E0,4.531446457E0,1.120126486E0
1.431343086E2,2.583811045E0,3.977785110E0,1.188445568E0
1.431393086E2,2.121519804E0,3.540885925E0,1.230591536E0
1.431443086E2,1.792457104E0,3.182943344E0,1.240893602E0
1.431493086E2,1.544892073E0,2.776016235E0,1.204949856E0
1.431543086E2,1.318673134E0,2.373070717E0,1.142286539E0
1.431593086E2,1.109998226E0,1.894903183E0,9.841778278E-1
1.431643086E2,9.268340468E-1,1.345128059E0,6.751072407E-1
1.431693086E2,7.214633226E-1,6.950674057E-1,2.490806580E-1
1.431743086E2,5.024074316E-1,1.832389832E-2,-2.610738277E-1
1.431793086E2,2.850289345E-1,-5.980720520E-1,-6.865255833E-1
1.431843086E2,-3.079938889E-2,-1.243643761E0,-1.013664961E0
1.431893086E2,-3.184725642E-1,-1.878903866E0,-1.327364802E0
1.431943086E2,-5.528547168E-1,-2.482225895E0,-1.543341279E0
1.431993086E2,-7.819006443E-1,-3.024474144E0,-1.626413345E0
1.432043086E2,-9.215267301E-1,-3.517827511E0,-1.680463552E0
1.432093086E2,-9.736856222E-1,-4.024753094E0,-1.710271955E0
1.432143086E2,-9.671837687E-1,-4.512359619E0,-1.708896160E0
1.432193086E2,-8.973363042E-1,-4.970237732E0,-1.812701225E0
1.432243086E2,-8.508949280E-1,-5.367912769E0,-1.919991612E0
1.432293086E2,-8.819818497E-1,-5.777029991E0,-2.035803795E0
1.432343086E2,-8.162395358E-1,-6.253274918E0,-2.173337936E0
1.432393086E2,-8.011076450E-1,-6.701809883E0,-2.256709099E0
1.432443086E2,-8.516640663E-1,-7.184751511E0,-2.307310820E0
1.432493086E2,-9.050519466E-1,-7.644259930E0,-2.323489904E0
1.432543086E2,-9.472488761E-1,-8.097306252E0,-2.336884499E0
1.432593086E2,-1.052319884E0,-8.569869995E0,-2.387469769E0
1.432643086E2,-1.239669323E0,-8.957068443E0,-2.535277128E0
1.432693086E2,-1.547049880E0,-9.219962120E0,-2.826453924E0
1.432743086E2,-1.847494960E0,-9.551673889E0,-3.040187597E0
1.432793086E2,-2.086551189E0,-9.831431389E0,-3.204295158E0
1.432843086E2,-2.350512743E0,-1.003346348E1,-3.334466934E0
1.432893086E2,-2.594036102E0,-1.014040470E1,-3.423229218E0
1.432943086E2,-2.821277618E0,-1.018037033E1,-3.409128189E0
1.432993086E2,-2.935551167E0,-1.015082550E1,-3.267501354E0
1.433043086E2,-2.978709459E0,-1.014288044E1,-3.126131773E0
1.433093086E2,-2.925563812E0,-1.015890217E1,-3.024992466E0
1.433143086E2,-2.828647137E0,-1.006410217E1,-2.989288807E0
1.433193086E2,-2.796574116E0,-9.878210068E0,-2.949117184E0
1.433243086E2,-2.779005289E0,-9.731002808E0,-2.950168610E0
1.433293086E2,-2.726007938E0,-9.628456116E0,-3.015784025E0
1.433343086E2,-2.709961176E0,-9.450153351E0,-3.011166573E0
1.433393086E2,-2.710385799E0,-9.237100601E0,-2.934978485E0
1.433443086E2,-2.670772552E0,-8.834739685E0,-2.981377602E0
1.433493086E2,-2.591005802E0,-8.263237000E0,-2.984716654E0
1.433543086E2,-2.278739691E0,-7.356749058E0,-2.905683994E0
1.433593086E2,-1.636138439E0,-5.939339638E0,-2.851699829E0
1.433643086E2,-5.384519696E-1,-4.186225414E0,-2.929076910E0
1.433693086E2,1.241519928E0,-2.264208317E0,-3.180074692E0
1.433743086E2,3.477959156E0,-4.717350006E-2,-3.514836311E0
1.433793086E2,5.413376808E0,2.382329941E0,-3.719056368E0
1.433843086E2,6.169812202E0,4.448795319E0,-3.650179386E0
1.433893086E2,5.285981178E0,5.883518219E0,-3.241464615E0
1.433943086E2,3.070510387E0,6.677441597E0,-2.257987499E0
1.433993086E2,4.950097799E-1,7.382692337E0,-9.797552824E-1
1.434043086E2,-1.385784864E0,8.828109741E0,5.961472988E-1
1.434093086E2,-1.919856071E0,1.082078552E1,2.081477165E0
1.434143086E2,-2.765160322E0,1.271476650E1,3.700194836E0
1.434193086E2,-5.234612942E0,1.548804760E1,3.218145847E0
1.434243086E2,-6.544728756E0,1.811576843E1,5.101018429E0
1.434293086E2,-5.269577026E0,1.876701736E1,8.140535355E0
1.434343086E2,-3.325932980E0,1.841884232E1,8.828422546E0
1.434393086E2,-1.833113194E0,1.750016594E1,6.683719635E0
1.434443086E2,-8.076888323E-1,1.561816978E1,3.918998241E0
1.434493086E2,-3.181177676E-1,1.323900318E1,1.719123602E0
1.434543086E2,-2.147378922E-1,1.106767750E1,3.140459061E-1
1.434593086E2,7.858186960E-3,9.561192513E0,-1.911067963E-1
1.434643086E2,6.340074539E-1,8.750664711E0,-5.698347092E-2
1.434693086E2,1.379095197E0,8.426663399E0,3.841710091E-1
1.434743086E2,1.901331186E0,8.204150200E0,7.599110603E-1
1.434793086E2,2.194658518E0,8.210096359E0,8.984980583E-1
1.434843086E2,2.238270760E0,8.325550079E0,1.188285828E0
1.434893086E2,2.115425825E0,8.414757729E0,1.394971848E0
1.434943086E2,1.847055197E0,8.413896561E0,1.394008636E0
1.434993086E2,1.412894726E0,8.211801529E0,1.011538029E0
1.435043086E2,8.519613743E-1,7.654187202E0,4.886951447E-1
1.435093086E2,5.153219104E-1,6.909071922E0,1.804378033E-1
1.435143086E2,4.851258993E-1,6.297713280E0,2.117145061E-1
1.435193086E2,5.292716026E-1,5.744035721E0,2.376067638E-1
1.435243086E2,3.616384268E-1,5.079710007E0,1.515810490E-1
1.435293086E2,-1.021910906E-1,4.343969345E0,1.702797413E-1
1.435343086E2,-4.430873692E-1,3.610094070E0,4.772088528E-1
1.435393086E2,-4.994696975E-1,2.879899025E0,8.840239048E-1
1.435443086E2,-3.179681301E-1,2.130478859E0,1.154268742E0
1.435493086E2,-1.690309644E-1,1.376884460E0,1.190492868E0
1.435543086E2,-2.057680786E-1,5.614442825E-1,1.065381050E0
1.435593086E2,1.264817715E-1,-1.482486725E-1,9.371340275E-1
1.435643086E2,6.625452638E-1,-7.226333618E-1,6.987581253E-1
1.435693086E2,1.076231480E0,-1.390310287E0,5.941934586E-1
1.435743086E2,1.241754770E0,-2.123550892E0,4.598302841E-1
1.435793086E2,1.214003325E0,-2.837484360E0,3.989193439E-1
1.435843086E2,1.185874224E0,-3.551721096E0,3.088896275E-1
1.435893086E2,1.086287856E0,-4.203361034E0,1.785185337E-1
1.435943086E2,9.277755618E-1,-4.781710148E0,8.572387695E-2
1.435993086E2,7.460196614E-1,-5.394344807E0,-1.429755688E-1
1.436043086E2,6.037217379E-1,-5.958208084E0,-4.447482824E-1
1.436093086E2,5.278566480E-1,-6.467945576E0,-7.759835720E-1
1.436143086E2,3.263552785E-1,-6.982132912E0,-1.056648612E0
1.436193086E2,-2.885341644E-2,-7.503608704E0,-1.304593563E0
1.436243086E2,-4.416455626E-1,-8.023173332E0,-1.510499954E0
1.436293086E2,-7.591321468E-1,-8.522407532E0,-1.667948961E0
1.436343086E2,-9.674798250E-1,-8.969831467E0,-1.758174181E0
1.436393086E2,-1.140798211E0,-9.414962769E0,-1.801844239E0
1.436443086E2,-1.273575187E0,-9.858020782E0,-1.785272479E0
1.436493086E2,-1.446868062E0,-1.021505928E1,-1.760739207E0
1.436543086E2,-1.667620897E0,-1.054087639E1,-1.737359405E0
1.436593086E2,-1.844833374E0,-1.080046272E1,-1.692132950E0
1.436643086E2,-1.928035975E0,-1.096154308E1,-1.613200426E0
1.436693086E2,-1.991942525E0,-1.098761368E1,-1.569266438E0
1.436743086E2,-1.996378899E0,-1.087167645E1,-1.490334272E0
1.436793086E2,-1.973933458E0,-1.072784710E1,-1.305152416E0
1.436843086E2,-1.880550623E0,-1.048057175E1,-1.097038031E0
1.436893086E2,-1.755936146E0,-1.028131771E1,-9.342720509E-1
1.436943086E2,-1.668649435E0,-1.014005375E1,-8.045580387E-1
1.436993086E2,-1.660201311E0,-1.003273106E1,-7.401194572E-1
1.437043086E2,-1.582071781E0,-9.871050835E0,-7.269021273E-1
1.437093086E2,-1.494406700E0,-9.769562721E0,-8.044744730E-1
1.437143086E2,-1.358319998E0,-9.587854385E0,-8.933081627E-1
1.437193086E2,-1.173397064E0,-9.425889969E0,-9.000780582E-1
1.437243086E2,-9.472637177E-1,-9.272554398E0,-7.794499397E-1
1.437293086E2,-5.839874744E-1,-9.066162109E0,-5.569790602E-1
1.437343086E2,-9.588676691E-2,-8.678564072E0,-2.134954929E-1
1.437393086E2,2.058031559E-1,-8.124288559E0,1.555213928E-1
1.437443086E2,4.371500015E-1,-7.263988972E0,3.417062759E-1
1.437493086E2,5.977178812E-1,-6.104328632E0,3.250799179E-1
1.437543086E2,8.137972355E-1,-4.754696369E0,1.154711246E-1
1.437593086E2,1.435348272E0,-3.106176376E0,-4.477169514E-1
1.437643086E2,2.554200172E0,-1.141336441E0,-1.345550776E0
1.437693086E2,3.638927460E0,1.062768936E0,-2.065157175E0
1.437743086E2,3.920570612E0,3.155581474E0,-2.174637318E0
1.437793086E2,3.026281118E0,5.070056915E0,-1.677990675E0
1.437843086E2,1.681544781E0,6.539209366E0,-5.887651443E-2
1.437893086E2,8.413975239E-1,8.031880379E0,2.160572767E0
1.437943086E2,2.309013605E-1,9.699174881E0,4.967949390E0
1.437993086E2,7.241485119E-1,1.240425587E1,8.670030594E0
1.438043086E2,2.095098495E0,1.626661873E1,1.204149151E1
1.438093086E2,1.527588844E0,1.965327644E1,1.358080101E1
1.438143086E2,-1.062450886E0,2.060325813E1,1.261040401E1
1.438193086E2,-3.114969015E0,1.821713638E1,1.081206322E1
1.438243086E2,-3.830527067E0,1.523021507E1,8.987005234E0
1.438293086E2,-3.369393826E0,1.283532047E1,6.112650871E0
1.438343086E2,-2.473027945E0,1.133182716E1,3.056863546E0
1.438393086E2,-1.322762728E0,1.057020092E1,1.018151999E0
1.438443086E2,1.770046353E-1,1.033955193E1,3.427169323E-1
1.438493086E2,1.540225148E0,1.031407166E1,6.920301914E-1
1.438543086E2,2.449246883E0,9.973312378E0,1.429143906E0
1.438593086E2,3.116099834E0,9.247881889E0,2.316671610E0
1.438643086E2,3.599173307E0,8.296672821E0,3.033787727E0
1.438693086E2,3.920011520E0,7.442380905E0,3.249257326E0
1.438743086E2,4.063586235E0,6.612653732E0,2.932929277E0
1.438793086E2,3.979990482E0,5.816906929E0,2.364684343E0
1.438843086E2,3.669761181E0,5.134576797E0,1.913733482E0
1.438893086E2,3.350190878E0,4.542407036E0,1.604148149E0
1.438943086E2,3.045549393E0,4.025394440E0,1.364014149E0
1.438993086E2,2.729832649E0,3.584688187E0,1.143043041E0
1.439043086E2,2.394758224E0,3.253888130E0,8.503735065E-1
1.439093086E2,2.080218315E0,3.073934555E0,4.900715351E-1
1.439143086E2,1.731239200E0,2.937080383E0,1.717400551E-1
1.439193086E2,1.350604296E0,2.640418053E0,-8.133339882E-2
1.439243086E2,9.712562561E-1,2.316010475E0,-2.717249393E-1
1.439293086E2,5.330755115E-1,1.794629097E0,-2.566328049E-1
1.439343086E2,9.986245632E-2,1.255114555E0,-2.591705322E-1
1.439393086E2,-2.988503575E-1,6.228132248E-1,-2.509939671E-1
1.439443086E2,-6.107107401E-1,3.132343292E-2,-2.985391617E-1
1.439493086E2,-8.677554131E-1,-6.021919250E-1,-3.438861370E-1
1.439543086E2,-1.051190376E0,-1.278279305E0,-5.271375179E-1
1.439593086E2,-1.088929653E0,-1.852716923E0,-8.756955862E-1
1.439643086E2,-1.063665152E0,-2.341754436E0,-1.150158286E0
1.439693086E2,-1.071141601E0,-2.963365555E0,-1.362659693E0
1.439743086E2,-1.040477753E0,-3.611341476E0,-1.587153554E0
1.439793086E2,-1.046849847E0,-4.187592030E0,-1.729622960E0
1.439843086E2,-1.065285802E0,-4.652673244E0,-1.893243909E0
1.439893086E2,-1.130460978E0,-5.198829651E0,-2.015327930E0
1.439943086E2,-1.177059412E0,-5.750899315E0,-2.063512325E0
1.439993086E2,-1.220493078E0,-6.300476074E0,-2.099247932E0
1.440043086E2,-1.195969939E0,-6.773705482E0,-2.253553391E0
1.440093086E2,-1.160906672E0,-7.323806763E0,-2.493282318E0
1.440143086E2,-1.109894872E0,-7.798112392E0,-2.731688499E0
1.440193086E2,-1.147146106E0,-8.321640015E0,-2.865458965E0
1.440243086E2,-1.234606504E0,-8.914803505E0,-2.923413754E0
1.440293086E2,-1.249426007E0,-9.320602417E0,-3.043773413E0
1.440343086E2,-1.298732638E0,-9.688634872E0,-3.220822811E0
1.440393086E2,-1.320207238E0,-9.912478447E0,-3.420718908E0
1.440443086E2,-1.700291038E0,-1.018796539E1,-3.535827637E0
1.440493086E2,-2.335738420E0,-1.044384956E1,-3.473133802E0
1.440543086E2,-2.847802639E0,-1.060253334E1,-3.310922861E0
1.440593086E2,-3.124705791E0,-1.066747761E1,-3.103333950E0
1.440643086E2,-3.229172230E0,-1.060906219E1,-2.872285843E0
1.440693086E2,-3.276675701E0,-1.053190613E1,-2.807880402E0
1.440743086E2,-3.396263599E0,-1.044929504E1,-2.802510738E0
1.440793086E2,-3.473008156E0,-1.036482239E1,-2.946849346E0
1.440843086E2,-3.547138214E0,-1.023507786E1,-3.180554867E0
1.440893086E2,-3.622051954E0,-1.009451103E1,-3.303258419E0
1.440943086E2,-3.688931942E0,-1.002680302E1,-3.426707029E0
1.440993086E2,-3.718962908E0,-9.934110641E0,-3.503313065E0
1.441043086E2,-3.592844963E0,-9.673772812E0,-3.579395294E0
1.441093086E2,-3.350638151E0,-9.296428680E0,-3.785760403E0
1.441143086E2,-3.128335714E0,-8.733054161E0,-3.812419653E0
1.441193086E2,-2.927016258E0,-7.912794113E0,-3.544910431E0
1.441243086E2,-2.400920630E0,-6.678132057E0,-3.058361053E0
1.441293086E2,-1.253960133E0,-4.841813087E0,-2.587134123E0
1.441343086E2,8.731168509E-1,-2.313848019E0,-2.428055048E0
1.441393086E2,3.975510359E0,8.248987198E-1,-2.557563782E0
1.441443086E2,6.915286541E0,4.056920052E0,-2.782725096E0
1.441493086E2,7.894625664E0,7.068339348E0,-2.063384056E0
1.441543086E2,6.815332890E0,8.818820000E0,-1.387867928E0
1.441593086E2,4.166849613E0,9.403886795E0,-7.248499393E-1
1.441643086E2,1.382035732E0,9.672709465E0,2.209868431E-1
1.441693086E2,-2.714850307E-1,1.032709408E1,1.535315037E0
1.441743086E2,-1.184964180E0,1.132455254E1,3.301976442E0
1.441793086E2,-3.485395432E0,1.352474117E1,2.579794884E0
1.441843086E2,-5.270795822E0,1.628081131E1,3.209697723E0
1.441893086E2,-4.123473167E0,1.822351456E1,6.871157646E0
1.441943086E2,-3.679537296E0,1.793187141E1,7.870569229E0
1.441993086E2,-4.069805622E0,1.696388245E1,6.189600945E0
1.442043086E2,-3.891952515E0,1.553059959E1,3.540414333E0
1.442093086E2,-3.231926918E0,1.378564548E1,1.872903585E0
1.442143086E2,-2.081813574E0,1.265182877E1,7.340142727E-1
1.442193086E2,-8.997578621E-1,1.201837540E1,-1.039533615E-1
1.442243086E2,1.390846968E-1,1.114835644E1,-1.732504368E-1
1.442293086E2,1.170163155E0,1.020007324E1,2.227628231E-1
1.442343086E2,2.006887436E0,9.396951675E0,7.944087982E-1
1.442393086E2,2.630416870E0,8.674246788E0,1.082565069E0
1.442443086E2,3.020389318E0,8.080866814E0,1.180428267E0
1.442493086E2,2.952975750E0,7.675715446E0,1.391316891E0
1.442543086E2,2.703906298E0,7.466248512E0,1.364236593E0
1.442593086E2,2.318071604E0,7.240533829E0,1.065694571E0
1.442643086E2,1.918256402E0,6.896040916E0,8.201057911E-1
1.442693086E2,1.540284991E0,6.480961800E0,6.187949181E-1
1.442743086E2,1.138192177E0,6.064493179E0,4.976310730E-1
1.442793086E2,7.315371037E-1,5.566164017E0,3.828454018E-1
1.442843086E2,3.700432777E-1,4.976020813E0,3.564214706E-1
1.442893086E2,1.195567846E-1,4.505183220E0,2.778460979E-1
1.442943086E2,-3.538560867E-2,3.956093788E0,3.978071213E-1
1.442993086E2,8.051395416E-3,3.329864502E0,4.567708969E-1
1.443043086E2,2.640036345E-1,2.648585320E0,5.400612354E-1
1.443093086E2,5.326734781E-1,1.965600967E0,6.275677681E-1
1.443143086E2,7.435433865E-1,1.231134415E0,6.341576576E-1
1.443193086E2,8.726562262E-1,4.489860535E-1,6.545791626E-1
1.443243086E2,8.840212822E-1,-2.780065536E-1,6.556768417E-1
1.443293086E2,7.552992105E-1,-1.027621269E0,7.154021263E-1
1.443343086E2,5.794409513E-1,-1.791536808E0,7.922713757E-1
1.443393086E2,3.986272812E-1,-2.483683109E0,8.098165989E-1
1.443443086E2,2.708004713E-1,-3.144901276E0,7.306869030E-1
1.443493086E2,1.769366264E-1,-3.776334286E0,5.529463291E-1
1.443543086E2,1.320687532E-1,-4.379029274E0,2.576813698E-1
1.443593086E2,5.597317219E-2,-4.958408356E0,-1.326832771E-1
1.443643086E2,-6.532752514E-2,-5.574136257E0,-6.251273155E-1
